transaction_id,date,part_number,transaction_type,qty
765,2024-02-05,P0061,issue,1
766,2024-02-05,P0155,issue,1
767,2024-02-05,P0198,issue,4
768,2024-02-06,P0118,issue,2
769,2024-02-06,P0127,issue,5
770,2024-02-06,P0129,issue,4
771,2024-02-06,P0003,receipt,234
772,2024-02-06,P0158,receipt,181
773,2024-02-06,P0211,issue,6
774,2024-02-06,P0270,issue,7
775,2024-02-06,P0218,receipt,219
776,2024-02-06,P0020,receipt,237
777,2024-02-06,P0275,issue,3
778,2024-02-06,P0124,issue,1
779,2024-02-06,P0123,issue,1
780,2024-02-06,P0115,issue,7
781,2024-02-06,P0066,issue,5
782,2024-02-06,P0371,issue,2
783,2024-02-06,P0112,issue,4
784,2024-02-06,P0069,receipt,165
785,2024-02-06,P0203,issue,6
786,2024-02-07,P0335,issue,1
787,2024-02-07,P0272,issue,1
788,2024-02-07,P0494,issue,7
789,2024-02-07,P0442,issue,5
790,2024-02-07,P0281,issue,1
791,2024-02-07,P0346,issue,1
792,2024-02-07,P0178,issue,6
793,2024-02-07,P0004,issue,3
794,2024-02-07,P0038,issue,3
795,2024-02-07,P0065,issue,2
796,2024-02-07,P0400,issue,1
797,2024-02-07,P0011,issue,5
798,2024-02-07,P0137,receipt,157
799,2024-02-07,P0340,issue,7
800,2024-02-07,P0234,issue,6
801,2024-02-07,P0220,receipt,106
802,2024-02-07,P0099,receipt,166
803,2024-02-07,P0433,issue,3
804,2024-02-07,P0464,issue,3
805,2024-02-07,P0047,issue,2
806,2024-02-07,P0386,issue,1
807,2024-02-07,P0212,issue,5
808,2024-02-07,P0274,receipt,135
809,2024-02-07,P0494,issue,4
810,2024-02-07,P0332,issue,1
811,2024-02-07,P0416,issue,5
812,2024-02-07,P0038,receipt,94
813,2024-02-07,P0133,issue,6
814,2024-02-07,P0060,issue,6
815,2024-02-07,P0139,issue,4
816,2024-02-07,P0102,receipt,126
817,2024-02-08,P0248,issue,4
818,2024-02-08,P0255,issue,3
819,2024-02-08,P0467,issue,3
820,2024-02-08,P0205,receipt,191
821,2024-02-08,P0164,issue,6
822,2024-02-08,P0249,issue,2
823,2024-02-08,P0192,receipt,156
824,2024-02-08,P0293,issue,3
825,2024-02-08,P0027,issue,2
826,2024-02-08,P0344,issue,4
827,2024-02-08,P0247,receipt,125
828,2024-02-08,P0188,issue,5
829,2024-02-08,P0267,issue,4
830,2024-02-08,P0161,issue,2
831,2024-02-08,P0113,issue,3
832,2024-02-08,P0033,issue,5
833,2024-02-08,P0409,issue,6
834,2024-02-08,P0325,issue,5
835,2024-02-08,P0452,issue,4
836,2024-02-08,P0226,issue,1
837,2024-02-08,P0032,receipt,189
838,2024-02-08,P0075,issue,6
839,2024-02-08,P0225,issue,4
840,2024-02-08,P0493,receipt,97
841,2024-02-08,P0113,receipt,210
842,2024-02-08,P0406,issue,4
843,2024-02-08,P0396,issue,1
844,2024-02-08,P0283,receipt,156
845,2024-02-09,P0428,issue,3
846,2024-02-09,P0320,issue,7
847,2024-02-09,P0463,issue,7
848,2024-02-09,P0185,issue,4
849,2024-02-09,P0452,receipt,208
850,2024-02-09,P0089,issue,2
851,2024-02-09,P0360,issue,1
852,2024-02-09,P0369,receipt,182
853,2024-02-09,P0461,issue,4
854,2024-02-09,P0269,issue,3
855,2024-02-09,P0376,receipt,109
856,2024-02-09,P0241,issue,5
857,2024-02-09,P0265,receipt,219
858,2024-02-09,P0371,issue,4
859,2024-02-09,P0130,issue,4
860,2024-02-09,P0118,receipt,118
861,2024-02-10,P0107,issue,6
862,2024-02-10,P0101,issue,4
863,2024-02-10,P0066,receipt,121
864,2024-02-10,P0115,receipt,136
865,2024-02-10,P0278,issue,1
866,2024-02-10,P0019,issue,5
867,2024-02-10,P0282,issue,5
868,2024-02-10,P0495,issue,1
869,2024-02-10,P0322,issue,7
870,2024-02-10,P0333,issue,1
871,2024-02-10,P0029,issue,3
872,2024-02-10,P0420,issue,5
873,2024-02-10,P0081,issue,1
874,2024-02-10,P0015,issue,6
875,2024-02-10,P0267,issue,1
876,2024-02-10,P0246,issue,6
877,2024-02-10,P0108,issue,7
878,2024-02-11,P0305,issue,2
879,2024-02-11,P0444,issue,5
880,2024-02-11,P0123,issue,6
881,2024-02-11,P0057,issue,7
882,2024-02-11,P0198,issue,6
883,2024-02-11,P0409,issue,3
884,2024-02-11,P0336,receipt,110
885,2024-02-11,P0488,issue,4
886,2024-02-11,P0015,issue,2
887,2024-02-11,P0411,issue,7
888,2024-02-11,P0415,issue,6
889,2024-02-11,P0103,issue,4
890,2024-02-11,P0372,issue,7
891,2024-02-11,P0336,receipt,90
892,2024-02-11,P0265,issue,7
893,2024-02-11,P0141,issue,4
894,2024-02-11,P0253,issue,3
895,2024-02-11,P0374,receipt,220
896,2024-02-11,P0102,receipt,90
897,2024-02-11,P0112,issue,5
898,2024-02-12,P0365,receipt,125
899,2024-02-12,P0022,issue,6
900,2024-02-12,P0159,receipt,185
901,2024-02-12,P0049,issue,5
902,2024-02-12,P0342,issue,5
903,2024-02-12,P0424,receipt,83
904,2024-02-12,P0229,issue,5
905,2024-02-12,P0359,issue,6
906,2024-02-12,P0002,issue,6
907,2024-02-12,P0353,issue,3
908,2024-02-12,P0002,issue,7
909,2024-02-12,P0308,receipt,101
910,2024-02-12,P0405,issue,6
911,2024-02-12,P0331,issue,3
912,2024-02-12,P0241,receipt,147
913,2024-02-12,P0085,receipt,121
914,2024-02-12,P0268,issue,3
915,2024-02-12,P0299,issue,5
916,2024-02-12,P0021,issue,4
917,2024-02-12,P0493,issue,1
918,2024-02-12,P0095,issue,3
919,2024-02-12,P0101,issue,7
920,2024-02-13,P0289,issue,4
921,2024-02-13,P0048,issue,4
922,2024-02-13,P0194,issue,6
923,2024-02-13,P0069,issue,5
924,2024-02-13,P0171,receipt,140
925,2024-02-13,P0430,issue,1
926,2024-02-13,P0160,receipt,201
927,2024-02-13,P0415,receipt,133
928,2024-02-13,P0366,issue,1
929,2024-02-13,P0050,issue,3
930,2024-02-13,P0394,receipt,93
931,2024-02-13,P0228,issue,3
932,2024-02-13,P0499,issue,5
933,2024-02-13,P0298,issue,3
934,2024-02-13,P0111,issue,4
935,2024-02-13,P0094,issue,3
936,2024-02-13,P0491,receipt,103
937,2024-02-13,P0362,issue,4
938,2024-02-14,P0363,issue,3
939,2024-02-14,P0235,issue,3
940,2024-02-14,P0223,issue,4
941,2024-02-14,P0023,issue,6
942,2024-02-14,P0331,issue,6
943,2024-02-14,P0441,receipt,93
944,2024-02-14,P0182,receipt,125
945,2024-02-14,P0114,issue,3
946,2024-02-14,P0230,issue,1
947,2024-02-14,P0274,issue,7
948,2024-02-14,P0430,issue,6
949,2024-02-14,P0168,receipt,202
950,2024-02-14,P0064,issue,7
951,2024-02-14,P0150,issue,3
952,2024-02-14,P0044,issue,5
953,2024-02-14,P0410,receipt,161
954,2024-02-14,P0281,issue,7
955,2024-02-14,P0086,issue,7
956,2024-02-14,P0257,issue,5
957,2024-02-15,P0479,issue,5
958,2024-02-15,P0255,receipt,159
959,2024-02-15,P0022,issue,7
960,2024-02-15,P0131,issue,5
961,2024-02-15,P0166,issue,7
962,2024-02-15,P0280,issue,2
963,2024-02-15,P0392,issue,1
964,2024-02-15,P0202,issue,4
965,2024-02-15,P0409,receipt,176
966,2024-02-15,P0242,issue,2
967,2024-02-15,P0249,issue,2
968,2024-02-15,P0290,issue,7
969,2024-02-15,P0012,receipt,215
970,2024-02-15,P0443,issue,5
971,2024-02-15,P0373,issue,6
972,2024-02-15,P0439,receipt,235
973,2024-02-15,P0425,issue,4
974,2024-02-15,P0402,issue,7
975,2024-02-15,P0008,issue,7
976,2024-02-15,P0105,receipt,128
977,2024-02-15,P0314,issue,4
978,2024-02-15,P0037,issue,5
979,2024-02-15,P0275,issue,6
980,2024-02-15,P0411,issue,3
981,2024-02-15,P0347,issue,5
982,2024-02-16,P0022,issue,2
983,2024-02-16,P0463,issue,7
984,2024-02-16,P0038,issue,5
985,2024-02-16,P0072,receipt,211
986,2024-02-16,P0250,receipt,199
987,2024-02-16,P0064,issue,1
988,2024-02-16,P0194,receipt,127
989,2024-02-16,P0153,issue,5
990,2024-02-16,P0354,issue,2
991,2024-02-16,P0078,issue,1
992,2024-02-16,P0085,receipt,205
993,2024-02-16,P0093,issue,7
994,2024-02-16,P0037,issue,7
995,2024-02-16,P0030,receipt,156
996,2024-02-16,P0267,issue,1
997,2024-02-16,P0408,issue,1
998,2024-02-16,P0351,issue,2
999,2024-02-16,P0379,receipt,228
1000,2024-02-16,P0426,receipt,118
1001,2024-02-16,P0259,receipt,170
1002,2024-02-16,P0328,receipt,88
1003,2024-02-16,P0323,issue,7
1004,2024-02-16,P0054,issue,1
1005,2024-02-16,P0354,issue,6
1006,2024-02-16,P0258,issue,2
1007,2024-02-16,P0294,issue,2
1008,2024-02-17,P0431,receipt,138
1009,2024-02-17,P0454,issue,7
1010,2024-02-17,P0219,receipt,199
1011,2024-02-17,P0348,issue,1
1012,2024-02-17,P0044,receipt,195
1013,2024-02-17,P0472,receipt,123
1014,2024-02-17,P0004,issue,5
1015,2024-02-17,P0397,issue,6
1016,2024-02-17,P0196,issue,5
1017,2024-02-17,P0419,issue,3
1018,2024-02-17,P0124,issue,1
1019,2024-02-17,P0423,issue,7
1020,2024-02-17,P0079,issue,6
1021,2024-02-17,P0401,issue,3
1022,2024-02-17,P0089,receipt,180
1023,2024-02-17,P0046,issue,3
1024,2024-02-17,P0133,issue,7
1025,2024-02-17,P0184,receipt,242
1026,2024-02-17,P0225,issue,7
1027,2024-02-17,P0109,receipt,115
1028,2024-02-17,P0247,issue,4
1029,2024-02-17,P0309,issue,6
1030,2024-02-17,P0428,issue,7
1031,2024-02-17,P0321,issue,6
1032,2024-02-17,P0179,issue,3
1033,2024-02-17,P0436,receipt,143
1034,2024-02-17,P0030,issue,7
1035,2024-02-17,P0432,receipt,187
1036,2024-02-17,P0459,issue,3
1037,2024-02-17,P0062,issue,3
1038,2024-02-17,P0271,issue,4
1039,2024-02-17,P0442,receipt,91
1040,2024-02-17,P0061,issue,5
1041,2024-02-18,P0350,receipt,118
1042,2024-02-18,P0434,issue,1
1043,2024-02-18,P0040,issue,3
1044,2024-02-18,P0448,issue,6
1045,2024-02-18,P0092,issue,3
1046,2024-02-18,P0278,issue,3
1047,2024-02-18,P0211,issue,2
1048,2024-02-18,P0010,issue,2
1049,2024-02-18,P0154,issue,5
1050,2024-02-18,P0266,receipt,193
1051,2024-02-18,P0229,issue,6
1052,2024-02-18,P0027,issue,6
1053,2024-02-18,P0489,issue,2
1054,2024-02-18,P0083,issue,5
1055,2024-02-18,P0468,receipt,163
1056,2024-02-18,P0178,issue,7
1057,2024-02-18,P0055,issue,7
1058,2024-02-18,P0434,receipt,120
1059,2024-02-18,P0233,issue,7
1060,2024-02-18,P0058,issue,5
1061,2024-02-18,P0042,issue,4
1062,2024-02-18,P0113,issue,4
1063,2024-02-18,P0201,issue,6
1064,2024-02-18,P0244,issue,6
1065,2024-02-18,P0027,issue,5
1066,2024-02-18,P0128,receipt,154
1067,2024-02-18,P0429,issue,1
1068,2024-02-18,P0155,issue,7
1069,2024-02-18,P0131,issue,4
1070,2024-02-18,P0310,issue,5
1071,2024-02-18,P0215,issue,5
1072,2024-02-18,P0208,issue,7
1073,2024-02-19,P0368,issue,2
1074,2024-02-19,P0082,issue,2
1075,2024-02-19,P0339,issue,3
1076,2024-02-19,P0288,receipt,146
1077,2024-02-19,P0201,issue,6
1078,2024-02-19,P0353,issue,7
1079,2024-02-19,P0390,receipt,182
1080,2024-02-19,P0364,issue,1
1081,2024-02-19,P0189,receipt,163
1082,2024-02-19,P0274,issue,3
1083,2024-02-19,P0130,issue,2
1084,2024-02-19,P0141,issue,4
1085,2024-02-19,P0290,issue,1
1086,2024-02-19,P0312,issue,5
1087,2024-02-19,P0496,issue,1
1088,2024-02-19,P0027,issue,6
1089,2024-02-20,P0254,issue,3
1090,2024-02-20,P0012,issue,5
1091,2024-02-20,P0335,issue,2
1092,2024-02-20,P0390,issue,5
1093,2024-02-20,P0409,receipt,125
1094,2024-02-20,P0303,issue,3
1095,2024-02-20,P0258,issue,3
1096,2024-02-20,P0085,issue,5
1097,2024-02-20,P0387,issue,7
1098,2024-02-20,P0399,issue,5
1099,2024-02-20,P0090,receipt,211
1100,2024-02-20,P0263,issue,3
1101,2024-02-20,P0401,issue,4
1102,2024-02-20,P0459,receipt,223
1103,2024-02-20,P0256,issue,5
1104,2024-02-20,P0280,receipt,166
1105,2024-02-20,P0481,issue,1
1106,2024-02-20,P0163,issue,2
1107,2024-02-20,P0080,issue,4
1108,2024-02-20,P0180,issue,4
1109,2024-02-20,P0315,issue,3
1110,2024-02-20,P0348,issue,4
1111,2024-02-21,P0486,issue,4
1112,2024-02-21,P0392,receipt,160
1113,2024-02-21,P0485,issue,5
1114,2024-02-21,P0407,receipt,147
1115,2024-02-21,P0084,receipt,108
1116,2024-02-21,P0419,issue,5
1117,2024-02-21,P0195,issue,2
1118,2024-02-21,P0304,issue,3
1119,2024-02-21,P0495,issue,2
1120,2024-02-21,P0079,issue,3
1121,2024-02-21,P0295,receipt,193
1122,2024-02-21,P0169,issue,7
1123,2024-02-21,P0400,issue,2
1124,2024-02-21,P0293,issue,7
1125,2024-02-21,P0453,issue,1
1126,2024-02-21,P0419,issue,1
1127,2024-02-21,P0296,issue,2
1128,2024-02-21,P0288,receipt,136
1129,2024-02-21,P0130,issue,2
1130,2024-02-21,P0054,issue,5
1131,2024-02-21,P0493,issue,5
1132,2024-02-21,P0226,receipt,134
1133,2024-02-21,P0475,issue,4
1134,2024-02-22,P0394,issue,3
1135,2024-02-22,P0307,receipt,101
1136,2024-02-22,P0070,receipt,190
1137,2024-02-22,P0007,issue,3
1138,2024-02-22,P0084,issue,2
1139,2024-02-22,P0140,receipt,226
1140,2024-02-22,P0495,receipt,115
1141,2024-02-22,P0203,issue,7
1142,2024-02-22,P0320,issue,2
1143,2024-02-22,P0185,issue,4
1144,2024-02-22,P0105,issue,3
1145,2024-02-22,P0136,issue,5
1146,2024-02-22,P0190,receipt,192
1147,2024-02-22,P0147,issue,4
1148,2024-02-22,P0364,issue,4
1149,2024-02-22,P0063,receipt,159
1150,2024-02-22,P0444,issue,1
1151,2024-02-22,P0389,issue,4
1152,2024-02-22,P0381,issue,1
1153,2024-02-22,P0428,issue,7
1154,2024-02-22,P0211,issue,7
1155,2024-02-22,P0462,issue,1
1156,2024-02-22,P0444,issue,5
1157,2024-02-22,P0237,receipt,151
1158,2024-02-22,P0474,issue,6
1159,2024-02-22,P0147,receipt,161
1160,2024-02-22,P0435,issue,4
1161,2024-02-22,P0146,issue,5
1162,2024-02-23,P0344,receipt,210
1163,2024-02-23,P0156,issue,7
1164,2024-02-23,P0256,issue,3
1165,2024-02-23,P0327,issue,1
1166,2024-02-23,P0453,receipt,178
1167,2024-02-23,P0282,issue,4
1168,2024-02-23,P0075,issue,4
1169,2024-02-23,P0060,issue,2
1170,2024-02-23,P0078,issue,4
1171,2024-02-23,P0455,issue,6
1172,2024-02-23,P0356,issue,7
1173,2024-02-23,P0102,issue,5
1174,2024-02-23,P0308,issue,1
1175,2024-02-23,P0295,issue,5
1176,2024-02-23,P0274,issue,2
1177,2024-02-23,P0168,issue,6
1178,2024-02-23,P0290,issue,2
1179,2024-02-23,P0043,issue,6
1180,2024-02-23,P0274,receipt,93
1181,2024-02-23,P0024,issue,5
1182,2024-02-23,P0390,receipt,244
1183,2024-02-23,P0002,receipt,156
1184,2024-02-23,P0449,issue,1
1185,2024-02-24,P0247,receipt,92
1186,2024-02-24,P0289,issue,4
1187,2024-02-24,P0297,issue,1
1188,2024-02-24,P0470,receipt,135
1189,2024-02-24,P0346,receipt,246
1190,2024-02-24,P0259,issue,4
1191,2024-02-24,P0305,issue,1
1192,2024-02-24,P0100,issue,4
1193,2024-02-24,P0471,issue,7
1194,2024-02-24,P0120,issue,4
1195,2024-02-24,P0056,receipt,204
1196,2024-02-24,P0351,issue,2
1197,2024-02-24,P0287,issue,3
1198,2024-02-24,P0153,issue,1
1199,2024-02-24,P0383,receipt,165
1200,2024-02-24,P0182,issue,3
1201,2024-02-24,P0176,receipt,141
1202,2024-02-24,P0222,issue,7
1203,2024-02-24,P0128,receipt,81
1204,2024-02-24,P0490,issue,5
1205,2024-02-24,P0088,issue,3
1206,2024-02-24,P0191,issue,7
1207,2024-02-25,P0434,receipt,148
1208,2024-02-25,P0040,issue,1
1209,2024-02-25,P0466,issue,2
1210,2024-02-25,P0491,issue,5
1211,2024-02-25,P0328,issue,4
1212,2024-02-25,P0001,receipt,109
1213,2024-02-25,P0077,issue,1
1214,2024-02-25,P0188,issue,2
1215,2024-02-25,P0177,issue,5
1216,2024-02-25,P0225,issue,5
1217,2024-02-25,P0188,receipt,244
1218,2024-02-25,P0097,issue,7
1219,2024-02-25,P0311,issue,5
1220,2024-02-25,P0251,issue,4
1221,2024-02-25,P0207,issue,4
1222,2024-02-25,P0488,receipt,225
1223,2024-02-25,P0055,issue,4
1224,2024-02-25,P0482,issue,2
1225,2024-02-25,P0084,issue,4
1226,2024-02-25,P0184,issue,3
1227,2024-02-25,P0419,issue,4
1228,2024-02-25,P0175,issue,3
1229,2024-02-25,P0185,issue,5
1230,2024-02-25,P0071,issue,3
1231,2024-02-25,P0186,issue,4
1232,2024-02-25,P0034,issue,7
1233,2024-02-26,P0493,receipt,191
1234,2024-02-26,P0049,receipt,244
1235,2024-02-26,P0113,receipt,150
1236,2024-02-26,P0067,issue,7
1237,2024-02-26,P0137,issue,7
1238,2024-02-26,P0164,receipt,207
1239,2024-02-26,P0070,issue,3
1240,2024-02-26,P0030,issue,6
1241,2024-02-26,P0324,issue,6
1242,2024-02-26,P0305,issue,1
1243,2024-02-26,P0158,issue,2
1244,2024-02-26,P0080,receipt,105
1245,2024-02-26,P0062,issue,7
1246,2024-02-26,P0006,issue,6
1247,2024-02-26,P0499,receipt,194
1248,2024-02-26,P0335,issue,2
1249,2024-02-26,P0049,receipt,242
1250,2024-02-26,P0403,issue,5
1251,2024-02-26,P0275,issue,3
1252,2024-02-27,P0287,issue,2
1253,2024-02-27,P0478,issue,1
1254,2024-02-27,P0256,receipt,236
1255,2024-02-27,P0203,receipt,219
1256,2024-02-27,P0299,issue,5
1257,2024-02-27,P0021,issue,2
1258,2024-02-27,P0415,issue,6
1259,2024-02-27,P0076,issue,7
1260,2024-02-27,P0495,issue,2
1261,2024-02-27,P0395,issue,5
1262,2024-02-27,P0331,receipt,238
1263,2024-02-27,P0478,issue,3
1264,2024-02-27,P0485,receipt,215
1265,2024-02-27,P0485,issue,6
1266,2024-02-27,P0470,issue,6
1267,2024-02-27,P0100,issue,4
1268,2024-02-27,P0144,issue,2
1269,2024-02-27,P0198,issue,5
1270,2024-02-27,P0328,issue,2
1271,2024-02-27,P0388,issue,2
1272,2024-02-27,P0126,receipt,181
1273,2024-02-27,P0134,issue,6
1274,2024-02-27,P0023,issue,3
1275,2024-02-27,P0025,receipt,161
1276,2024-02-27,P0270,issue,4
1277,2024-02-27,P0270,issue,1
1278,2024-02-27,P0300,issue,7
1279,2024-02-27,P0492,receipt,125
1280,2024-02-27,P0191,issue,1
1281,2024-02-27,P0161,issue,1
1282,2024-02-28,P0151,receipt,154
1283,2024-02-28,P0385,issue,1
1284,2024-02-28,P0156,issue,4
1285,2024-02-28,P0207,issue,7
1286,2024-02-28,P0020,issue,2
1287,2024-02-28,P0194,issue,6
1288,2024-02-28,P0166,receipt,123
1289,2024-02-28,P0172,issue,6
1290,2024-02-28,P0153,receipt,180
1291,2024-02-28,P0163,receipt,211
1292,2024-02-28,P0341,issue,2
1293,2024-02-28,P0219,issue,4
1294,2024-02-28,P0119,issue,2
1295,2024-02-28,P0382,issue,6
1296,2024-02-28,P0191,issue,7
1297,2024-02-28,P0288,issue,2
1298,2024-02-28,P0236,receipt,177
1299,2024-02-28,P0375,issue,7
1300,2024-02-28,P0481,issue,4
1301,2024-02-28,P0180,receipt,91
1302,2024-02-28,P0364,issue,7
1303,2024-02-28,P0002,issue,5
1304,2024-02-28,P0058,receipt,224
1305,2024-02-28,P0336,issue,4
1306,2024-02-28,P0444,issue,2
1307,2024-02-28,P0271,issue,6
1308,2024-02-28,P0244,issue,5
1309,2024-02-28,P0130,issue,1
1310,2024-02-28,P0307,receipt,175
1311,2024-02-29,P0120,issue,7
1312,2024-02-29,P0182,issue,1
1313,2024-02-29,P0216,receipt,204
1314,2024-02-29,P0215,issue,1
1315,2024-02-29,P0256,issue,6
1316,2024-02-29,P0095,issue,3
1317,2024-02-29,P0031,receipt,222
1318,2024-02-29,P0311,issue,3
1319,2024-02-29,P0479,issue,3
1320,2024-02-29,P0437,issue,6
1321,2024-02-29,P0115,issue,5
1322,2024-02-29,P0016,issue,1
1323,2024-02-29,P0345,issue,7
1324,2024-02-29,P0233,issue,4
1325,2024-02-29,P0356,receipt,144
1326,2024-02-29,P0240,issue,6
1327,2024-02-29,P0346,issue,4
1328,2024-02-29,P0314,receipt,134
1329,2024-03-01,P0302,issue,3
1330,2024-03-01,P0444,issue,6
1331,2024-03-01,P0215,issue,2
1332,2024-03-01,P0436,receipt,188
1333,2024-03-01,P0210,issue,7
1334,2024-03-01,P0471,issue,6
1335,2024-03-01,P0436,issue,2
1336,2024-03-01,P0359,issue,3
1337,2024-03-01,P0016,receipt,155
1338,2024-03-01,P0033,issue,7
1339,2024-03-01,P0136,issue,7
1340,2024-03-01,P0243,issue,2
1341,2024-03-01,P0220,issue,4
1342,2024-03-01,P0479,receipt,134
1343,2024-03-01,P0474,receipt,93
1344,2024-03-01,P0325,issue,4
1345,2024-03-01,P0010,issue,2
1346,2024-03-01,P0164,receipt,219
1347,2024-03-01,P0469,issue,4
1348,2024-03-01,P0154,receipt,132
1349,2024-03-01,P0127,issue,1
1350,2024-03-02,P0440,receipt,205
1351,2024-03-02,P0034,receipt,150
1352,2024-03-02,P0049,issue,6
1353,2024-03-02,P0094,issue,5
1354,2024-03-02,P0251,issue,2
1355,2024-03-02,P0352,receipt,97
1356,2024-03-02,P0493,issue,4
1357,2024-03-02,P0208,issue,6
1358,2024-03-02,P0058,issue,6
1359,2024-03-02,P0365,receipt,216
1360,2024-03-02,P0134,issue,4
1361,2024-03-02,P0247,issue,1
1362,2024-03-02,P0079,issue,6
1363,2024-03-02,P0460,issue,4
1364,2024-03-02,P0135,issue,7
1365,2024-03-02,P0136,issue,4
1366,2024-03-02,P0243,issue,1
1367,2024-03-02,P0018,receipt,174
1368,2024-03-02,P0470,receipt,116
1369,2024-03-02,P0397,issue,5
1370,2024-03-03,P0059,issue,1
1371,2024-03-03,P0053,issue,7
1372,2024-03-03,P0429,receipt,242
1373,2024-03-03,P0194,issue,7
1374,2024-03-03,P0279,issue,1
1375,2024-03-03,P0068,issue,3
1376,2024-03-03,P0280,receipt,161
1377,2024-03-03,P0107,issue,6
1378,2024-03-03,P0209,issue,2
1379,2024-03-03,P0327,issue,4
1380,2024-03-03,P0305,issue,4
1381,2024-03-03,P0228,issue,1
1382,2024-03-03,P0008,issue,4
1383,2024-03-03,P0449,issue,4
1384,2024-03-03,P0375,receipt,223
1385,2024-03-03,P0221,issue,7
1386,2024-03-03,P0104,issue,4
1387,2024-03-03,P0440,issue,6
1388,2024-03-03,P0142,issue,2
1389,2024-03-03,P0161,issue,5
1390,2024-03-03,P0143,issue,2
1391,2024-03-03,P0463,issue,5
1392,2024-03-03,P0117,issue,4
1393,2024-03-03,P0018,issue,1
1394,2024-03-04,P0142,issue,3
1395,2024-03-04,P0113,issue,4
1396,2024-03-04,P0423,issue,2
1397,2024-03-04,P0420,receipt,199
1398,2024-03-04,P0289,receipt,205
1399,2024-03-04,P0473,issue,7
1400,2024-03-04,P0464,receipt,165
1401,2024-03-04,P0219,issue,7
1402,2024-03-04,P0051,receipt,237
1403,2024-03-04,P0267,receipt,141
1404,2024-03-04,P0131,receipt,97
1405,2024-03-04,P0286,issue,5
1406,2024-03-04,P0232,issue,4
1407,2024-03-04,P0456,issue,6
1408,2024-03-04,P0329,issue,5
1409,2024-03-04,P0308,issue,1
1410,2024-03-04,P0186,issue,6
1411,2024-03-04,P0084,issue,6
1412,2024-03-04,P0331,receipt,130
1413,2024-03-04,P0112,issue,2
1414,2024-03-04,P0443,receipt,228
1415,2024-03-05,P0324,issue,6
1416,2024-03-05,P0040,issue,3
1417,2024-03-05,P0336,receipt,92
1418,2024-03-05,P0020,issue,5
1419,2024-03-05,P0070,receipt,163
1420,2024-03-05,P0379,issue,3
1421,2024-03-05,P0278,issue,1
1422,2024-03-05,P0213,receipt,92
1423,2024-03-05,P0006,issue,4
1424,2024-03-05,P0177,issue,5
1425,2024-03-05,P0368,receipt,217
1426,2024-03-05,P0230,issue,5
1427,2024-03-05,P0330,issue,2
1428,2024-03-05,P0287,receipt,179
1429,2024-03-05,P0140,receipt,96
1430,2024-03-05,P0032,issue,7
1431,2024-03-05,P0093,issue,3
1432,2024-03-05,P0324,issue,7
1433,2024-03-05,P0112,issue,6
1434,2024-03-05,P0490,issue,4
1435,2024-03-05,P0181,receipt,236
1436,2024-03-05,P0332,issue,3
1437,2024-03-05,P0227,issue,2
1438,2024-03-05,P0055,issue,1
1439,2024-03-05,P0119,issue,4
1440,2024-03-05,P0074,issue,4
1441,2024-03-05,P0335,receipt,151
1442,2024-03-06,P0343,issue,3
1443,2024-03-06,P0137,receipt,243
1444,2024-03-06,P0124,issue,4
1445,2024-03-06,P0189,issue,6
1446,2024-03-06,P0220,issue,4
1447,2024-03-06,P0361,receipt,239
1448,2024-03-06,P0100,receipt,135
1449,2024-03-06,P0126,issue,4
1450,2024-03-06,P0211,issue,6
1451,2024-03-06,P0387,issue,4
1452,2024-03-06,P0004,receipt,232
1453,2024-03-06,P0007,issue,5
1454,2024-03-06,P0353,issue,3
1455,2024-03-06,P0311,receipt,239
1456,2024-03-06,P0063,issue,5
1457,2024-03-06,P0136,issue,7
1458,2024-03-06,P0280,issue,1
1459,2024-03-06,P0436,issue,3
1460,2024-03-06,P0475,issue,6
1461,2024-03-06,P0040,issue,3
1462,2024-03-06,P0060,issue,3
1463,2024-03-06,P0092,issue,2
1464,2024-03-06,P0318,receipt,227
1465,2024-03-06,P0098,issue,3
1466,2024-03-06,P0315,issue,1
1467,2024-03-06,P0222,issue,7
1468,2024-03-06,P0211,issue,1
1469,2024-03-07,P0460,receipt,98
1470,2024-03-07,P0386,issue,5
1471,2024-03-07,P0186,issue,7
1472,2024-03-07,P0448,issue,2
1473,2024-03-07,P0435,issue,4
1474,2024-03-07,P0393,receipt,246
1475,2024-03-07,P0132,receipt,217
1476,2024-03-07,P0032,issue,6
1477,2024-03-07,P0102,issue,4
1478,2024-03-07,P0446,issue,6
1479,2024-03-07,P0129,issue,2
1480,2024-03-07,P0179,receipt,184
1481,2024-03-07,P0063,issue,6
1482,2024-03-07,P0184,issue,2
1483,2024-03-07,P0419,issue,5
1484,2024-03-07,P0113,issue,2
1485,2024-03-07,P0212,receipt,156
1486,2024-03-07,P0085,issue,4
